NO.,HEAD,CHANGE TYPE,CHANGED STATEMENT,PARENT ENTITY,ROOT ENTITY,SIGNIFICANCE LEVEL
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: final InputStream finalIs = is;","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_INSERT","RETURN_STATEMENT: getOrientationInternal(parsers, new OrientationReader() {
  public @Override int getOrientation(ImageHeaderParser parser) throws IOException {
    try
      {
        return parser.getOrientation(finalIs, byteArrayPool);
      }
    finally
      {
        finalIs.reset();
      }
  }
});","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"COMMENT_DELETE","LINE_COMMENT: //noinspection ForLoopReplaceableByForEach to improve perf","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","NONE"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: ImageHeaderParser parser = parsers.get(i);","FOR_STATEMENT: (i < size)","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: int orientation = parser.getOrientation(is, byteArrayPool);","BODY: ","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","RETURN_STATEMENT: orientation;","THEN_STATEMENT: (orientation != ImageHeaderParser.UNKNOWN_ORIENTATION)","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","IF_STATEMENT: (orientation != ImageHeaderParser.UNKNOWN_ORIENTATION)","BODY: ","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","METHOD_INVOCATION: is.reset();","FINALLY: ","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","TRY_STATEMENT: ","FOR_STATEMENT: (i < size)","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: int i = 0;","FOR_INIT: int i = 0;","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: int size = parsers.size();","FOR_INIT: int size = parsers.size();","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","POSTFIX_EXPRESSION: i ++;","FOR_INCR: i ++","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","FOR_STATEMENT: (i < size)","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","RETURN_STATEMENT: ImageHeaderParser.UNKNOWN_ORIENTATION;","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_INSERT","RETURN_STATEMENT: getTypeInternal(parsers, new TypeReader() {
  public @Override ImageType getType(ImageHeaderParser parser) throws IOException {
    return parser.getType(buffer);
  }
});","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","LOW"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"COMMENT_DELETE","LINE_COMMENT: //noinspection ForLoopReplaceableByForEach to improve perf","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","NONE"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: ImageHeaderParser parser = parsers.get(i);","FOR_STATEMENT: (i < size)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: ImageType type = parser.getType(buffer);","FOR_STATEMENT: (i < size)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","RETURN_STATEMENT: type;","THEN_STATEMENT: (type != ImageType.UNKNOWN)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","IF_STATEMENT: (type != ImageType.UNKNOWN)","FOR_STATEMENT: (i < size)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: int i = 0;","FOR_INIT: int i = 0;","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: int size = parsers.size();","FOR_INIT: int size = parsers.size();","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","POSTFIX_EXPRESSION: i ++;","FOR_INCR: i ++","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","FOR_STATEMENT: (i < size)","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","RETURN_STATEMENT: ImageType.UNKNOWN;","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: final InputStream finalIs = is;","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_INSERT","RETURN_STATEMENT: getTypeInternal(parsers, new TypeReader() {
  public @Override ImageType getType(ImageHeaderParser parser) throws IOException {
    try
      {
        return parser.getType(finalIs);
      }
    finally
      {
        finalIs.reset();
      }
  }
});","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"COMMENT_DELETE","LINE_COMMENT: //noinspection ForLoopReplaceableByForEach to improve perf","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","NONE"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: ImageHeaderParser parser = parsers.get(i);","FOR_STATEMENT: (i < size)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: ImageType type = parser.getType(is);","BODY: ","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","RETURN_STATEMENT: type;","THEN_STATEMENT: (type != ImageType.UNKNOWN)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","IF_STATEMENT: (type != ImageType.UNKNOWN)","BODY: ","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","METHOD_INVOCATION: is.reset();","FINALLY: ","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","TRY_STATEMENT: ","FOR_STATEMENT: (i < size)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: int i = 0;","FOR_INIT: int i = 0;","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: int size = parsers.size();","FOR_INIT: int size = parsers.size();","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","POSTFIX_EXPRESSION: i ++;","FOR_INCR: i ++","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","FOR_STATEMENT: (i < size)","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"STATEMENT_DELETE","RETURN_STATEMENT: ImageType.UNKNOWN;","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"ADDITIONAL_FUNCTIONALITY","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getTypeInternal(List<ImageHeaderParser>,TypeReader)","CLASS: com.bumptech.glide.load.ImageHeaderParserUtils","com.bumptech.glide.load.ImageHeaderParserUtils","LOW"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"ADDITIONAL_FUNCTIONALITY","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ParcelFileDescriptorRewinder,ArrayPool)","CLASS: com.bumptech.glide.load.ImageHeaderParserUtils","com.bumptech.glide.load.ImageHeaderParserUtils","LOW"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"ADDITIONAL_FUNCTIONALITY","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,ParcelFileDescriptorRewinder,ArrayPool)","CLASS: com.bumptech.glide.load.ImageHeaderParserUtils","com.bumptech.glide.load.ImageHeaderParserUtils","LOW"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"ADDITIONAL_FUNCTIONALITY","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getOrientationInternal(List<ImageHeaderParser>,OrientationReader)","CLASS: com.bumptech.glide.load.ImageHeaderParserUtils","com.bumptech.glide.load.ImageHeaderParserUtils","LOW"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"ADDITIONAL_CLASS","CLASS: com.bumptech.glide.load.ImageHeaderParserUtils.TypeReader","CLASS: com.bumptech.glide.load.ImageHeaderParserUtils","com.bumptech.glide.load.ImageHeaderParserUtils","LOW"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"ADDITIONAL_CLASS","CLASS: com.bumptech.glide.load.ImageHeaderParserUtils.OrientationReader","CLASS: com.bumptech.glide.load.ImageHeaderParserUtils","com.bumptech.glide.load.ImageHeaderParserUtils","LOW"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"INCREASING_ACCESSIBILITY_CHANGE","MODIFIER: public","MODIFIERS: ","com.bumptech.glide.load.data.InputStreamRewinder.InputStreamRewinder(InputStream,ArrayPool)","MEDIUM"
98,03271581e93fe551f38d713d1c30ef2070a6c035,"ADDITIONAL_FUNCTIONALITY","METHOD: com.bumptech.glide.load.data.InputStreamRewinder.fixMarkLimits()","CLASS: com.bumptech.glide.load.data.InputStreamRewinder","com.bumptech.glide.load.data.InputStreamRewinder","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"COMMENT_INSERT","LINE_COMMENT: //noinspection ForLoopReplaceableByForEach to improve perf","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","NONE"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","FOR_STATEMENT: (i < size)","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","RETURN_STATEMENT: ImageHeaderParser.UNKNOWN_ORIENTATION;","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: ImageHeaderParser parser = parsers.get(i);","FOR_STATEMENT: (i < size)","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","TRY_STATEMENT: ","FOR_STATEMENT: (i < size)","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: int i = 0;","FOR_INIT: int i = 0;","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: int size = parsers.size();","FOR_INIT: int size = parsers.size();","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","POSTFIX_EXPRESSION: i ++;","FOR_INCR: i ++","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: int orientation = parser.getOrientation(is, byteArrayPool);","BODY: ","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","IF_STATEMENT: (orientation != ImageHeaderParser.UNKNOWN_ORIENTATION)","BODY: ","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","METHOD_INVOCATION: is.reset();","FINALLY: ","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","RETURN_STATEMENT: orientation;","THEN_STATEMENT: (orientation != ImageHeaderParser.UNKNOWN_ORIENTATION)","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: final InputStream finalIs = is;","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_DELETE","RETURN_STATEMENT: getOrientationInternal(parsers, new OrientationReader() {
  public @Override int getOrientation(ImageHeaderParser parser) throws IOException {
    try
      {
        return parser.getOrientation(finalIs, byteArrayPool);
      }
    finally
      {
        finalIs.reset();
      }
  }
});","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","com.bumptech.glide.load.ImageHeaderParserUtils.getOrientation(List<ImageHeaderParser>,InputStream,ArrayPool)","MEDIUM"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"COMMENT_INSERT","LINE_COMMENT: //noinspection ForLoopReplaceableByForEach to improve perf","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","NONE"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","FOR_STATEMENT: (i < size)","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","RETURN_STATEMENT: ImageType.UNKNOWN;","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: ImageHeaderParser parser = parsers.get(i);","FOR_STATEMENT: (i < size)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: ImageType type = parser.getType(buffer);","FOR_STATEMENT: (i < size)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","IF_STATEMENT: (type != ImageType.UNKNOWN)","FOR_STATEMENT: (i < size)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: int i = 0;","FOR_INIT: int i = 0;","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: int size = parsers.size();","FOR_INIT: int size = parsers.size();","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","POSTFIX_EXPRESSION: i ++;","FOR_INCR: i ++","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","RETURN_STATEMENT: type;","THEN_STATEMENT: (type != ImageType.UNKNOWN)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_DELETE","RETURN_STATEMENT: getTypeInternal(parsers, new TypeReader() {
  public @Override ImageType getType(ImageHeaderParser parser) throws IOException {
    return parser.getType(buffer);
  }
});","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,ByteBuffer)","MEDIUM"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"COMMENT_INSERT","LINE_COMMENT: //noinspection ForLoopReplaceableByForEach to improve perf","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","NONE"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","FOR_STATEMENT: (i < size)","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","RETURN_STATEMENT: ImageType.UNKNOWN;","METHOD: com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: ImageHeaderParser parser = parsers.get(i);","FOR_STATEMENT: (i < size)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","TRY_STATEMENT: ","FOR_STATEMENT: (i < size)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: int i = 0;","FOR_INIT: int i = 0;","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: int size = parsers.size();","FOR_INIT: int size = parsers.size();","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","POSTFIX_EXPRESSION: i ++;","FOR_INCR: i ++","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: ImageType type = parser.getType(is);","BODY: ","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","IF_STATEMENT: (type != ImageType.UNKNOWN)","BODY: ","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","METHOD_INVOCATION: is.reset();","FINALLY: ","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
100,1ed76ee49eae26999e808ce6fc18b2c43a192751,"STATEMENT_INSERT","RETURN_STATEMENT: type;","THEN_STATEMENT: (type != ImageType.UNKNOWN)","com.bumptech.glide.load.ImageHeaderParserUtils.getType(List<ImageHeaderParser>,InputStream,ArrayPool)","LOW"
